invoice_id,site,new_commodity_group,invoice_commodity_quantity,multiple_commodities,priority_multiple_commodities,freight_per_invoice,invoice_total,invoice_commodity_group,invoice_commodity_description,location,supplier_name,model,supplier_mode,supplier_match_flag,standardization_status,error_summary,priority_failure_reasons,method,unit,rate_unit,freight_class,applied_rate,shipment_type,invoice_freight_commodity_cost,base_rate,inflation_rate,fsc_rate,intertim_rate,xgs_rebate,star_net_rebate,raw_invoice_cost,minimum_applied,freight_class_rank,ltl_only_cost,ftl_cost,ltl_fallback_cost,xgs_threshold_cost,xgs_method,optimal_cost,optimal_method,ftl_blocked,penalty_vs_optimal,hybrid_overflow_flag,hybrid_num_truckloads,hybrid_overflow_qty,hybrid_overflow_cost,hybrid_ftl_cost_component,hybrid_cost_total,hybrid_overflow_class,hybrid_overflow_rate,realistic_optimal_cost,realistic_optimal_method,xgs_rate,historical_rate,rate_ratio_normal,pct_difference,savings_flag,freight_ratio_normal_site,rate_ratio_normal_outlier,pct_difference_outlier
1198340,DIT,1VNL,217.71,False,False,49.24,769.24,1VNL,LVT,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,CWT,LBS,CWT,L5C,0.2826333254716981,LTL,115.21,0.25443,0.2400283018867924,0.3120367924528302,0.2880339622641509,0.0240028301886792,0.0054006367924528,61.53,True,1.0,115.21,1608.2257075471698,115.21,115.21,LTL,115.21,LTL,False,0.0,False,1,0.0,0.0,1608.2257075471698,1608.2257075471698,,,115.21,LTL,0.5291902071563088,0.22617243121583758,2.3397644191714053,133.97644191714053,SAVINGS,0.613679377159507,OK,OK
1199039,SPL,1CPT,341.3,True,False,491.82,6978.679999999999,1CPT,Carpet Tiles,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Unsupported commodity group '1ADH'; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,0.8246943396226414,LTL,281.47,0.7424,0.7003773584905659,0.9104905660377356,0.8404528301886791,0.0700377358490565,0.0157584905660377,281.47,False,1.0,281.47,1353.0424528301885,281.47,281.47,LTL,281.47,LTL,False,0.0,False,1,0.0,0.0,1353.0424528301885,1353.0424528301885,,,281.47,LTL,0.8246996777029008,1.4410196308233225,0.5723028750355822,-42.769712496441784,LOSS,1.2608700558263557,OK,OK
1199288,SPN,1CBL,75.0,True,False,167.03,7064.03,1CBL,Carpet Roll,Is_Distributor,"SPECIALTY TEXTILE GROUP, INC",0.0,Distributor,Supplier Matched,SUCCESS,Unsupported commodity group '1PAD'; Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,0.3556938679245282,LTL,49.19,0.3202,0.3020754716981131,0.3926981132075471,0.3624905660377358,0.0302075471698113,0.0067966981132075,26.68,True,1.0,49.19,666.7068396226415,49.19,49.19,LTL,49.19,LTL,False,0.0,False,1,0.0,0.0,666.7068396226415,666.7068396226415,,,49.19,LTL,0.6558666666666666,2.2270666666666665,0.2944979943722684,-70.55020056277316,LOSS,1.5999046051888348,OK,OK
1199355,CCS,1VNL,3229.74,True,False,308.58,10237.73,1VNL,VCT,Is_Distributor,"J.J. HAINES & COMPANY, LLC DBA UCX FLOORING",0.0,Distributor,Supplier Matched,SUCCESS,Unsupported commodity group '1ESD'; Unsupported commodity group '1ADH'; Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,CWT,LBS,CWT,3M,0.1039754716981132,LTL,335.81,0.0936,0.0883018867924528,0.1147924528301887,0.1059622641509434,0.0088301886792452,0.0019867924528301,335.81,False,5.0,335.81,2271.014150943396,335.81,335.81,LTL,335.81,LTL,False,0.0,False,1,0.0,0.0,2271.014150943396,2271.014150943396,,,335.81,LTL,0.10397431372184758,0.09554329450667856,1.0882429191781708,8.824291917817094,SAVINGS,1.2031939945613996,OK,OK
1199359,CCS,1VNL,495.18,True,False,0.0,1714.58,1VNL,LVT,GA,MILLIKEN & COMPANY,1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful; Unsupported commodity group '1ADH',No priority errors found,CWT,LBS,CWT,L5C,0.2110502122641509,LTL,104.51,0.18999,0.1792358490566037,0.2330066037735849,0.2150830188679245,0.0179235849056603,0.0040328066037735,104.51,False,1.0,104.51,2271.014150943396,104.51,104.51,LTL,104.51,LTL,False,0.0,False,1,0.0,0.0,2271.014150943396,2271.014150943396,,,104.51,LTL,0.21105456601639808,,,,LOSS,1.2031939945613996,MISSING,MISSING
1199722,CCS,1CPT,1327.56,False,False,833.22,52807.21000000001,1CPT,carpet tiles,GA,"INTERFACE AMERICAS, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,1M,0.8821252358490567,LTL,1171.07,0.7941,0.7491509433962265,0.9738962264150944,0.8989811320754718,0.0749150943396226,0.016855896226415,1171.07,False,3.0,1171.07,2271.014150943396,1171.07,1171.07,LTL,1171.07,LTL,False,0.0,False,1,0.0,0.0,2271.014150943396,2271.014150943396,,,1171.07,LTL,0.8821220886438278,0.6276326493717799,1.4054751446196683,40.54751446196681,SAVINGS,1.2031939945613996,OK,OK
1200125,SPP,1VNL,3522.07,False,False,328.2,9209.8,1VNL,LVT,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,CWT,LBS,CWT,3M,0.0666842688679245,LTL,234.87,0.06003,0.0566320754716981,0.0736216981132075,0.0679584905660377,0.0056632075471698,0.0012742216981132,234.87,False,5.0,234.87,831.8773584905659,234.87,234.87,LTL,234.87,LTL,False,0.0,False,1,0.0,0.0,831.8773584905659,831.8773584905659,,,234.87,LTL,0.06668521636424035,0.09318383791349973,0.7156307129798904,-28.43692870201096,LOSS,1.1621646148814857,OK,OK
1200151,SPCP,1VNL,55.69,False,False,1.17,59.96,1VNL,VCT,Is_Distributor,ADLETA CORPORATION,0.0,Distributor,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,CWT,LBS,CWT,L5C,0.265237429245283,LTL,108.59,0.23877,0.225254716981132,0.2928311320754717,0.2703056603773585,0.0225254716981132,0.0050682311320754,14.77,True,1.0,108.59,1986.7924528301885,108.59,108.59,LTL,108.59,LTL,False,0.0,False,1,0.0,0.0,1986.7924528301885,1986.7924528301885,,,108.59,LTL,1.9499012390016162,0.021009157838031964,92.8119658119658,9181.19658119658,SAVINGS,0.7569827268861484,HIGH,HIGH
1200153,FSG,1CPT,70.0,False,False,62.37,1960.07,1CPT,Carpet Tiles,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,L5C,2.398545283018868,LTL,167.9,2.1592,2.0369811320754714,2.648075471698113,2.444377358490566,0.2036981132075471,0.0458320754716981,167.9,False,1.0,167.9,1255.0733490566038,167.9,167.9,LTL,167.9,LTL,False,0.0,False,1,0.0,0.0,1255.0733490566038,1255.0733490566038,,,167.9,LTL,2.3985714285714286,0.891,2.6919993586660254,169.19993586660254,SAVINGS,1.9071450997734158,OK,OK
1200197,SPCP,1CBL,200.0,False,False,1210.0,4816.0,1CBL,Carpet Roll,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,0.5635337264150942,LTL,112.71,0.5073,0.4785849056603773,0.6221603773584905,0.5743018867924528,0.0478584905660377,0.0107681603773584,112.71,False,1.0,112.71,1986.7924528301885,112.71,112.71,LTL,112.71,LTL,False,0.0,False,1,0.0,0.0,1986.7924528301885,1986.7924528301885,,,112.71,LTL,0.56355,6.05,0.09314876033057852,-90.68512396694214,LOSS,0.7569827268861484,OK,OK
1200198,FSU,1VNL,211.11,False,False,16.11,331.72,1VNL,VCT,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,L5C,0.1868559198113207,LTL,95.35,0.16821,0.158688679245283,0.2062952830188679,0.1904264150943396,0.0158688679245283,0.0035704952830188,39.45,True,1.0,95.35,1253.6200471698114,95.35,95.35,LTL,95.35,LTL,False,0.0,False,1,0.0,0.0,1253.6200471698114,1253.6200471698114,,,95.35,LTL,0.4516602718961678,0.07631092795225237,5.918684047175667,491.8684047175667,SAVINGS,1.8899723954471443,HIGH,HIGH
1200199,SPP,1VNL,206.51,False,False,22.67,247.96,1VNL,VCT,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,L5C,0.1639613207547169,LTL,112.46,0.1476,0.1392452830188679,0.1810188679245283,0.1670943396226415,0.0139245283018867,0.0031330188679245,33.86,True,1.0,112.46,831.8773584905659,112.46,112.46,LTL,112.46,LTL,False,0.0,False,1,0.0,0.0,831.8773584905659,831.8773584905659,,,112.46,LTL,0.5445741126337708,0.1097767662582926,4.9607410674900745,396.07410674900746,SAVINGS,1.1621646148814857,HIGH,HIGH
1200201,SPTM,1CPT,17.78,False,False,80.66,278.91,1CPT,Carpet Tiles,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,L5C,1.3948931603773584,LTL,84.89,1.2557,1.184622641509434,1.540009433962264,1.421547169811321,0.1184622641509434,0.0266540094339622,24.8,True,1.0,84.89,3611.611556603773,84.89,84.89,LTL,84.89,LTL,False,0.0,False,1,0.0,0.0,3611.611556603773,3611.611556603773,,,84.89,LTL,4.774465691788526,4.536557930258717,1.0524423506074883,5.244235060748824,SAVINGS,1.6608063162616375,OK,OK
1200217,FSU,1CPT,20.0,False,False,17.82,590.62,1CPT,Carpet Tiles,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,2.398545283018868,LTL,123.04,2.1592,2.0369811320754714,2.648075471698113,2.444377358490566,0.2036981132075471,0.0458320754716981,47.97,True,1.0,123.04,1253.6200471698114,123.04,123.04,LTL,123.04,LTL,False,0.0,False,1,0.0,0.0,1253.6200471698114,1253.6200471698114,,,123.04,LTL,6.152,0.891,6.904601571268238,590.4601571268238,SAVINGS,1.8899723954471443,HIGH,HIGH
1200221,SPD,1CPT,234.52,False,False,0.0,8905.73,1CPT,Carpet Tiles,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,L5C,1.2671455188679246,LTL,297.17,1.1407,1.076132075471698,1.3989716981132077,1.2913584905660378,0.1076132075471698,0.0242129716981132,297.17,False,1.0,297.17,4052.5875,297.17,297.17,LTL,297.17,LTL,False,0.0,False,1,0.0,0.0,4052.5875,4052.5875,,,297.17,LTL,1.2671413951901758,,,,LOSS,2.001901920220323,MISSING,MISSING
1200222,SPJ,1VNL,2593.54,False,False,368.96,2749.13,1VNL,LVT,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,2M,0.1299693396226415,LTL,337.08,0.117,0.110377358490566,0.1434905660377358,0.1324528301886792,0.0110377358490566,0.0024834905660377,337.08,False,4.0,337.08,2128.139858490566,337.08,337.08,LTL,337.08,LTL,False,0.0,False,1,0.0,0.0,2128.139858490566,2128.139858490566,,,337.08,LTL,0.12996907701442814,0.1422611565659292,0.9135949696444058,-8.64050303555942,LOSS,1.0127785974276275,OK,OK
1200224,SPTM,1VNL,362.51,False,False,0.0,749.95,1VNL,VCT,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful,No priority errors found,CWT,LBS,CWT,L5C,0.3703126415094339,LTL,135.07,0.33336,0.3144905660377358,0.4088377358490565,0.3773886792452829,0.0314490566037735,0.007076037735849,134.24,True,1.0,135.07,3611.611556603773,135.07,135.07,LTL,135.07,LTL,False,0.0,False,1,0.0,0.0,3611.611556603773,3611.611556603773,,,135.07,LTL,0.37259661802433036,,,,LOSS,1.6608063162616375,MISSING,MISSING
1200227,BNB,1CBL,56.0,False,False,0.0,672.0,1CBL,Carpet Roll,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful,No priority errors found,AREA,SQYD,SQYD,L5C,,,,,,,,,,,,1.0,,,,,LTL,,N/A,False,,False,1,0.0,0.0,,,,,,N/A,,,,,LOSS,0.0,MISSING,MISSING
1200228,SPWV,1CPT,60.0,False,False,103.51,1754.71,1CPT,Carpet Tiles,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,L5C,1.5200858490566038,LTL,91.21,1.3684,1.2909433962264152,1.6782264150943398,1.5491320754716982,0.1290943396226415,0.0290462264150943,91.21,False,1.0,91.21,3653.665330188679,91.21,91.21,LTL,91.21,LTL,False,0.0,False,1,0.0,0.0,3653.665330188679,3653.665330188679,,,91.21,LTL,1.5201666666666667,1.7251666666666667,0.8811709013621872,-11.882909863781281,LOSS,1.3540436886339244,OK,OK
1200229,FSU,1VNL,211.11,False,False,16.11,299.31,1VNL,VCT,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,L5C,0.1868559198113207,LTL,95.35,0.16821,0.158688679245283,0.2062952830188679,0.1904264150943396,0.0158688679245283,0.0035704952830188,39.45,True,1.0,95.35,1253.6200471698114,95.35,95.35,LTL,95.35,LTL,False,0.0,False,1,0.0,0.0,1253.6200471698114,1253.6200471698114,,,95.35,LTL,0.4516602718961678,0.07631092795225237,5.918684047175667,491.8684047175667,SAVINGS,1.8899723954471443,HIGH,HIGH
1200233,SPLA,1VNL,250.72,False,False,240.54,812.15,1VNL,LVP,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,CWT,LBS,CWT,L5C,0.4159018867924529,LTL,135.07,0.3744,0.3532075471698113,0.4591698113207548,0.4238490566037736,0.0353207547169811,0.0079471698113207,104.27,True,1.0,135.07,3973.584905660377,135.07,135.07,LTL,135.07,LTL,False,0.0,False,1,0.0,0.0,3973.584905660377,3973.584905660377,,,135.07,LTL,0.5387284620293554,0.9593969368219527,0.5615282281533217,-43.84717718466783,LOSS,1.7142534355850483,OK,OK
1200235,SPW,1CPT,15.0,False,False,76.41,413.31,1CPT,Carpet Tiles,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,0.8536875,LTL,60.64,0.7685,0.725,0.9425,0.87,0.0725,0.0163125,12.81,True,1.0,60.64,2128.139858490566,60.64,60.64,LTL,60.64,LTL,False,0.0,False,1,0.0,0.0,2128.139858490566,2128.139858490566,,,60.64,LTL,4.042666666666666,5.093999999999999,0.793613401387253,-20.638659861274697,LOSS,0.9630804960563666,OK,OK
1200260,SPCP,1VNL,1197.41,True,False,633.99,5526.78,1VNL,LVT,GA,"MANNINGTON MILLS, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Unsupported commodity group '1ADH'; Standardization successful,No priority errors found,CWT,LBS,CWT,1M,0.1926545518867924,LTL,230.69,0.17343,0.1636132075471698,0.2126971698113207,0.1963358490566037,0.0163613207547169,0.0036812971698113,230.69,False,3.0,230.69,1986.7924528301885,230.69,230.69,LTL,230.69,LTL,False,0.0,False,1,0.0,0.0,1986.7924528301885,1986.7924528301885,,,230.69,LTL,0.19265748574005562,0.5294677679324542,0.3638700925882112,-63.61299074117889,LOSS,0.7569827268861484,OK,OK
1200264,SPWV,1CPT,684.45,False,False,841.58,11053.57,1CPT,Carpet Tiles,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,5C,1.4882044811320754,LTL,1018.6,1.3397,1.2638679245283018,1.6430283018867924,1.5166415094339625,0.1263867924528302,0.0284370283018867,1018.6,False,2.0,1018.6,3653.665330188679,1018.6,1018.6,LTL,1018.6,LTL,False,0.0,False,1,0.0,0.0,3653.665330188679,3653.665330188679,,,1018.6,LTL,1.4882022061509241,1.2295711885455476,1.210342451103876,21.0342451103876,SAVINGS,1.3540436886339244,OK,OK
1200265,SPN,1CBL,285.0,False,False,0.0,7823.52,1CBL,Carpet Roll,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,0.3556938679245282,LTL,101.37,0.3202,0.3020754716981131,0.3926981132075471,0.3624905660377358,0.0302075471698113,0.0067966981132075,101.37,False,1.0,101.37,666.7068396226415,101.37,101.37,LTL,101.37,LTL,False,0.0,False,1,0.0,0.0,666.7068396226415,666.7068396226415,,,101.37,LTL,0.3556842105263158,,,,LOSS,1.5999046051888348,MISSING,MISSING
1200267,SPCP,1VNL,2260.82,False,False,287.31,5932.740000000001,1VNL,VCT,GA,"MANNINGTON MILLS, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,CWT,LBS,CWT,2M,0.1609620283018868,LTL,363.91,0.1449,0.1366981132075471,0.1777075471698113,0.1640377358490566,0.0136698113207547,0.0030757075471698,363.91,False,4.0,363.91,1986.7924528301885,363.91,363.91,LTL,363.91,LTL,False,0.0,False,1,0.0,0.0,1986.7924528301885,1986.7924528301885,,,363.91,LTL,0.1609637211277324,0.12708220910996895,1.2666109776896035,26.661097768960353,SAVINGS,0.7569827268861484,OK,OK
1200269,SPD,1VNL,418.45,False,False,0.0,936.0,1VNL,LVP,GA,"MANNINGTON MILLS, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful,No priority errors found,CWT,LBS,CWT,L5C,0.3142258726415094,LTL,148.31,0.28287,0.2668584905660377,0.346916037735849,0.3202301886792453,0.0266858490566037,0.0060043160377358,131.49,True,1.0,148.31,4052.5875,148.31,148.31,LTL,148.31,LTL,False,0.0,False,1,0.0,0.0,4052.5875,4052.5875,,,148.31,LTL,0.3544270522165133,,,,LOSS,2.001901920220323,MISSING,MISSING
1200275,SPWV,1VNL,692.97,False,False,75.0,633.98,1VNL,VCT,,BERING LLC,,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,CWT,LBS,CWT,5C,0.3106267216981132,LTL,215.25,0.27963,0.2638018867924528,0.3429424528301886,0.3165622641509433,0.0263801886792452,0.0059355424528301,215.25,False,2.0,215.25,3653.665330188679,215.25,215.25,LTL,215.25,LTL,False,0.0,False,1,0.0,0.0,3653.665330188679,3653.665330188679,,,215.25,LTL,0.31061950733798,0.108229793497554,2.87,187.0,SAVINGS,1.3540436886339244,OK,OK
1200348,FSU,1VNL,1084.15,True,False,88.6,1602.88,1VNL,VCT,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Unsupported commodity group '1ADH'; Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,CWT,LBS,CWT,1M,0.1320688443396226,LTL,143.18,0.11889,0.1121603773584905,0.1458084905660377,0.1345924528301886,0.011216037735849,0.002523608490566,143.18,False,3.0,143.18,1253.6200471698114,143.18,143.18,LTL,143.18,LTL,False,0.0,False,1,0.0,0.0,1253.6200471698114,1253.6200471698114,,,143.18,LTL,0.13206659595074483,0.08172300880874417,1.6160270880361176,61.60270880361176,SAVINGS,1.8899723954471443,OK,OK
1200363,CCS,1CBL,148.0,False,False,194.81,1207.13,1CBL,Carpet Roll,GA,MOHAWK INDUSTRIES,1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,AREA,SQYD,SQYD,L5C,0.5509811320754717,LTL,81.55,0.496,0.4679245283018867,0.6083018867924528,0.5615094339622642,0.0467924528301886,0.0105283018867924,81.55,False,1.0,81.55,2271.014150943396,81.55,81.55,LTL,81.55,LTL,False,0.0,False,1,0.0,0.0,2271.014150943396,2271.014150943396,,,81.55,LTL,0.5510135135135135,1.3162837837837837,0.4186130075458138,-58.138699245418614,LOSS,1.2031939945613996,OK,OK
1200401,SPWV,1CPT,130.0,False,False,236.01,3823.93,1CPT,Carpet Tiles,GA,ENGINEERED FLOORS LLC,1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,1.5200858490566038,LTL,197.61,1.3684,1.2909433962264152,1.6782264150943398,1.5491320754716982,0.1290943396226415,0.0290462264150943,197.61,False,1.0,197.61,3653.665330188679,197.61,197.61,LTL,197.61,LTL,False,0.0,False,1,0.0,0.0,3653.665330188679,3653.665330188679,,,197.61,LTL,1.520076923076923,1.8154615384615385,0.8372950298716156,-16.270497012838437,LOSS,1.3540436886339244,OK,OK
1200407,DIT,1CBL,203.0,False,False,206.63,3769.28,1CBL,Carpet Roll,GA,"SHAW INDUSTRIES, INC.",1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,0.487218396226415,LTL,98.91,0.4386,0.4137735849056603,0.5379056603773584,0.4965283018867924,0.041377358490566,0.0093099056603773,98.91,False,1.0,98.91,1608.2257075471698,98.91,98.91,LTL,98.91,LTL,False,0.0,False,1,0.0,0.0,1608.2257075471698,1608.2257075471698,,,98.91,LTL,0.48724137931034484,1.0178817733990149,0.47868170159221796,-52.13182984077821,LOSS,0.613679377159507,OK,OK
1200497,SPSA,1VNL,2761.76,True,False,114.94,3011.98,1VNL,LVP,Is_Distributor,READERS WHOLESALE,0.0,Distributor,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful; Unsupported commodity group '1BASE',No priority errors found,CWT,LBS,CWT,2M,0.169859929245283,LTL,469.11,0.15291,0.144254716981132,0.1875311320754717,0.1731056603773585,0.0144254716981132,0.0032457311320754,469.11,False,4.0,469.11,2227.415094339622,469.11,469.11,LTL,469.11,LTL,False,0.0,False,1,0.0,0.0,2227.415094339622,2227.415094339622,,,469.11,LTL,0.1698590753722264,0.04161838827414402,4.081346789629372,308.1346789629372,SAVINGS,1.2346731917298828,HIGH,HIGH
1200655,PVF,1CPT,65.0,True,False,173.55,2086.82,1CPT,carpet tiles,GA,MILLIKEN & COMPANY,1.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Unsupported commodity group '1ADH'; Standardization successful,No priority errors found,AREA,SQYD,SQYD,L5C,1.290695518867924,LTL,83.9,1.1619,1.096132075471698,1.4249716981132072,1.3153584905660374,0.1096132075471698,0.0246629716981132,83.9,False,1.0,83.9,3196.169575471698,83.9,83.9,LTL,83.9,LTL,False,0.0,False,1,0.0,0.0,3196.169575471698,3196.169575471698,,,83.9,LTL,1.290769230769231,2.6700000000000004,0.48343416882742724,-51.656583117257284,LOSS,0.8672469606688714,OK,OK
1200828,SPL,1CPT,160.26,True,False,290.55,3589.9600000000005,1CPT,Carpet Tiles,GA,MILLIKEN & COMPANY,1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string); Unsupported commodity group '1ADH',No priority errors found,AREA,SQYD,SQYD,L5C,0.8246943396226414,LTL,132.17,0.7424,0.7003773584905659,0.9104905660377356,0.8404528301886791,0.0700377358490565,0.0157584905660377,132.17,False,1.0,132.17,1353.0424528301885,132.17,132.17,LTL,132.17,LTL,False,0.0,False,1,0.0,0.0,1353.0424528301885,1353.0424528301885,,,132.17,LTL,0.8247223262198926,1.8129913889928868,0.4548958871106521,-54.51041128893479,LOSS,1.2608700558263557,OK,OK
1200829,SPLA,1VNL,1757.48,False,False,276.2,4948.28,1VNL,LVP,not in GA,KARNDEAN INTERNATIONAL LLC,0.0,Manufacturer,Supplier Matched,SUCCESS,Invalid commodity group 'nan' (must be a non-empty string); Standardization successful,No priority errors found,CWT,LBS,CWT,1M,0.2869323113207547,LTL,504.28,0.2583,0.2436792452830188,0.3167830188679245,0.2924150943396226,0.0243679245283018,0.0054827830188679,504.28,False,3.0,504.28,3973.584905660377,504.28,504.28,LTL,504.28,LTL,False,0.0,False,1,0.0,0.0,3973.584905660377,3973.584905660377,,,504.28,LTL,0.2869335639665885,0.1571568382001502,1.8257784214337436,82.57784214337435,SAVINGS,1.7142534355850483,OK,OK
1200858,SPWV,1VNL,3.71,False,False,0.0,128.97,1VNL,VCT,,BERING LLC,,Manufacturer,Supplier Matched,SUCCESS,Standardization successful,No priority errors found,CWT,LBS,CWT,L5C,0.3832095990566038,LTL,148.31,0.34497,0.3254433962264151,0.4230764150943396,0.3905320754716981,0.0325443396226415,0.0073224764150943,1.42,True,1.0,148.31,3653.665330188679,148.31,148.31,LTL,148.31,LTL,False,0.0,False,1,0.0,0.0,3653.665330188679,3653.665330188679,,,148.31,LTL,39.97574123989219,,,,LOSS,1.3540436886339244,MISSING,MISSING
1201241,PVF,1CPT,35.0,True,False,82.95,1093.0,1CPT,carpet tiles,GA,MILLIKEN & COMPANY,1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Unsupported commodity group '1ADH'; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,1.290695518867924,LTL,79.38,1.1619,1.096132075471698,1.4249716981132072,1.3153584905660374,0.1096132075471698,0.0246629716981132,45.17,True,1.0,79.38,3196.169575471698,79.38,79.38,LTL,79.38,LTL,False,0.0,False,1,0.0,0.0,3196.169575471698,3196.169575471698,,,79.38,LTL,2.268,2.37,0.9569620253164556,-4.3037974683544435,LOSS,0.8672469606688714,OK,OK
1201350,SPN,1CPT,0.07,False,False,0.0,0.0,1CPT,Carpet Tiles,GA,MOHAWK INDUSTRIES,1.0,Manufacturer,Supplier Matched,SUCCESS,Standardization successful; Invalid commodity group 'nan' (must be a non-empty string),No priority errors found,AREA,SQYD,SQYD,L5C,0.6047462264150943,LTL,49.19,0.5444,0.5135849056603773,0.6676603773584905,0.6163018867924528,0.0513584905660377,0.0115556603773584,0.04,True,1.0,49.19,666.7068396226415,49.19,49.19,LTL,49.19,LTL,False,0.0,False,1,0.0,0.0,666.7068396226415,666.7068396226415,,,49.19,LTL,702.7142857142857,,,,LOSS,1.5999046051888348,MISSING,MISSING
